ROUND_HOLE_ID,TERRAIN_DESCR,ROUND_SHOT_ID,FAIRWAY_FLAG,FAIRWAY_RIGHT_FLAG,FAIRWAY_LEFT_FLAG,RCVR_SHOT_FLAG,STROKE_GAINED,START_TO_CG_DIST,END_TO_CG_DIST,START_TERRAIN_ID,END_TERRAIN_ID,SHOT_DIST,FAIRWAY_BOUNDS_DIST,PENALTY_CNT,IGNORE_FLAG,RCVR_REQUIRED_FLAG,FP_OR_MISSED_FLAG,LEFT_FLAG,RIGHT_FLAG,CENTER_LINE_DIST,SRC_KEY,DML_INS_DT,DML_INS_BATCH,DML_UPD_DT,DML_UPD_BATCH,DML
7641701,rough,35553664,F,F,T,,-0.0155637,359.631012,147.3390045,1,2,240.1580048,2.98229003,0,F,,F,T,F,15.24540043,832562-13-1,5/27/2017 8:03:11  AM ,,5/29/2017 10:28:07  AM ,,U
7028712,rough,32869498,F,T,F,,-0.067413799,465.9450073,240.845993,1,2,227.4519958,5.201910019,0,F,,F,F,T,20.38730049,758960-5-1,4/27/2017 3:24:18  AM ,,4/28/2017 3:26:12  AM ,,U
8865981,rough,41106292,F,F,T,,-0.206802994,441.2850037,237.4120026,1,2,209.6580048,20.8647995,0,F,,F,T,F,36.30289841,978688-3-1,7/15/2017 5:35:11  AM ,,7/16/2017 5:35:09  AM ,,U
9048895,rough,41887971,F,F,T,,-0.521402001,373.3710022,235.9279938,1,2,151.9360046,2.409940004,0,F,,F,T,F,14.74750042,998109-6-1,7/22/2017 5:47:24  AM ,,7/23/2017 5:49:35  AM ,,U
7685304,fairway,35762598,T,F,F,T,-0.789704978,114.0090027,87.11190033,2,5,26.93630028,9.848810196,0,F,,F,T,F,5.545100212,834309-16-2,5/29/2017 10:28:07  AM ,,5/30/2017 7:38:49  AM ,,U
9947789,rough,45888702,F,F,T,,-0.019029301,386.0159912,164.0140076,1,2,238.1300049,27.72940063,0,F,,F,T,F,42.26039886,1099514-18-1,8/27/2017 5:30:45  AM ,,8/28/2017 5:39:26  AM ,,U
9528084,sand,44080692,F,F,T,,-0.243652999,358.0589905,144.3569946,1,4,223.0870056,12.52390003,0,F,,F,T,F,22.3803997,1049865-6-1,8/10/2017 5:25:51  AM ,,8/20/2017 10:57:33  AM ,,U
9739128,rough,44994667,F,T,F,,-0.364192992,469.3779907,286.1950073,1,2,194.6519928,9.802479744,0,F,T,F,F,T,28.12879944,1073926-17-1,8/20/2017 10:57:33  AM ,,8/21/2017 5:37:16  AM ,,U
10937515,rough,50401966,F,F,T,,-0.00190293,384.8789978,156.0339966,1,2,251.6470032,34.76350021,0,F,T,F,T,F,48.51670074,1208972-18-1,10/16/2017 6:31:08  AM ,,10/17/2017 5:50:15  AM ,,U
7093422,rough,33204074,F,F,T,,0.0327297,325.4389954,110.651001,1,2,217.776001,4.97536993,0,F,,F,T,F,18.69169998,765290-9-1,4/30/2017 3:36:55  AM ,,5/1/2017 3:38:01  AM ,,U
8864136,rough,41167090,F,F,T,T,-0.546033025,258.2600098,208.8370056,2,2,50.61640167,15.62790012,0,F,,F,T,F,29.21279907,977483-4-2,7/15/2017 5:35:11  AM ,,7/16/2017 5:35:09  AM ,,U
6851587,fairway,31999115,T,F,F,T,-0.501421988,172.9609985,69.5286026,2,5,104.8259964,12.66129971,0,F,,F,T,F,3.315619946,736700-2-2,4/16/2017 3:38:32  AM ,,4/17/2017 3:42:04  AM ,,U
10329157,fairway,47659836,T,F,F,T,-0.62520498,191.0690002,149.6300049,2,5,42.01179886,2.197149992,0,F,,F,F,T,8.470560074,1141000-5-2,9/13/2017 10:16:29  AM ,,9/14/2017 6:37:51  AM ,,U
8265373,rough,38403638,F,T,F,,-0.446438998,469.3519897,302.1390076,1,2,200.0740051,3.937659979,0,F,T,F,F,T,21.76099968,910900-9-1,6/22/2017 5:30:51  AM ,,6/23/2017 7:29:20  AM ,,U
10207221,sand,47135079,F,F,T,,-0.185719997,363.4769897,130.7039948,1,4,236.6660004,6.277080059,0,F,,F,T,F,17.06520081,1128684-18-1,9/8/2017 7:24:56  AM ,,9/9/2017 5:33:59  AM ,,U
7889292,rough,36669568,F,F,T,,-0.116079003,395.7189941,184.8589935,1,2,227.5930023,24.35639954,0,F,,F,T,F,33.23260117,863419-18-1,6/5/2017 5:24:09  AM ,,6/6/2017 5:25:38  AM ,,U
10908797,rough,50201233,F,F,T,,-0.0152234,357.29599,149.8580017,1,2,212.6119995,4.779170036,0,F,,F,T,F,18.58839989,1204432-18-1,10/14/2017 5:54:28  AM ,,10/15/2017 10:55:08  AM ,,U
7627936,rough,35551886,F,F,T,,-0.054472901,300.8309937,103.6760025,1,2,197.1549988,23.43919945,0,F,,F,T,F,36.90790176,832562-9-1,5/27/2017 8:03:11  AM ,,5/29/2017 10:28:07  AM ,,U
8008527,rough,37265304,F,F,T,T,-0.810788989,128.9230042,78.45010376,2,2,52.00329971,7.88752985,0,F,,F,T,F,18.45339966,880684-3-2,6/11/2017 7:13:32  AM ,,6/12/2017 5:24:08  AM ,,U
7377437,sand,34448279,F,F,T,,-0.468044996,351.5710144,173.7189941,1,4,185.5950012,5.532559872,0,F,,F,T,F,16.84550095,798943-6-1,5/15/2017 6:14:14  AM ,,5/16/2017 5:21:51  AM ,,U
8864136,rough,41080310,F,F,T,,-0.68027401,384.7099915,258.2600098,1,2,135.7100067,52.70600128,0,F,T,F,T,F,45.31919861,977483-4-1,7/15/2017 5:35:11  AM ,,7/16/2017 5:35:09  AM ,,U
8571197,rough,39689167,F,F,T,,-0.080874503,501.2070007,266.7479858,1,2,252.2369995,1.818150043,0,F,,F,T,F,15.23649979,944511-5-1,7/3/2017 5:34:53  AM ,,7/4/2017 8:22:34  AM ,,U
10365590,rough,47805731,F,F,T,,-0.264021993,448.2099915,242.6679993,1,2,245.0359955,10.92210007,0,F,,F,T,F,20.30750084,1146081-15-1,9/16/2017 5:51:26  AM ,,9/17/2017 5:36:00  AM ,,U
8162227,rough,38059275,F,T,F,,-0.209322006,397.7900085,197.7799988,1,2,200.8679962,19.84729958,0,F,T,F,F,T,35.94910049,899084-18-1,6/18/2017 9:26:09  AM ,,6/19/2017 10:10:43  AM ,,U
8139832,rough,37836227,F,T,F,,0.036785401,504.803009,252.5429993,1,2,257.2130127,3.801019907,0,F,,F,F,T,20.16180038,895452-5-1,6/17/2017 10:59:49  AM ,,6/18/2017 9:26:09  AM ,,U
7697279,rough,35930041,F,T,F,,-0.36403501,490.7219849,318.3370056,1,2,173.8329926,2.712080002,0,F,T,F,F,T,14.45100021,840055-5-1,5/29/2017 10:28:07  AM ,,5/30/2017 7:38:49  AM ,,U
9638132,rough,44576178,F,F,T,,-0.604179978,377.3680115,242.9600067,1,2,134.4669952,22.75989914,0,F,T,F,T,F,22.42880058,1062047-2-1,8/14/2017 5:20:21  AM ,,8/20/2017 10:57:33  AM ,,U
7043669,rough,32826833,F,F,T,,-0.117493004,433.3299866,205.5410004,1,2,234.9909973,22.46030045,0,F,,F,T,F,43.53250122,758960-13-1,4/27/2017 3:24:18  AM ,,4/28/2017 3:26:12  AM ,,U
10483349,rough,48351212,F,F,T,T,-0.223593995,226.3950043,75.80339813,2,2,151.2100067,7.420979977,0,F,,F,T,F,15.43169975,1158454-11-2,9/21/2017 7:57:53  AM ,,9/22/2017 6:59:50  AM ,,U
6902527,rough,32315108,F,F,T,,0.051442999,301.7009888,73.69830322,1,2,248.3529968,8.552909851,0,F,,F,T,F,43.39670181,744167-11-1,4/20/2017 3:24:16  AM ,,4/21/2017 3:33:06  AM ,,U
9032120,rough,41911618,F,F,T,,0.036785401,365.1659851,138.6710052,1,2,226.7929993,19.88439941,0,F,,F,T,F,39.65299988,998109-8-1,7/22/2017 5:47:24  AM ,,7/23/2017 5:49:35  AM ,,U
7885402,rough,36744650,F,F,T,,-0.064699598,424.2690125,195.7550049,1,2,231.9089966,12.12940025,0,F,,F,T,F,33.3757019,864892-13-1,6/5/2017 5:24:09  AM ,,6/6/2017 5:25:38  AM ,,U
7997224,rough,37239914,F,T,F,,0.016793501,365.04599,145.3320007,1,2,223.6820068,10.62919998,0,F,T,F,F,T,24.01059914,880684-6-1,6/11/2017 7:13:32  AM ,,6/12/2017 5:24:08  AM ,,U
7188588,rough,33576287,F,F,T,,0.015765199,394.894989,160.7830048,1,2,237.6820068,6.091070175,0,F,,F,T,F,22.34280014,775996-1-1,5/5/2017 7:23:15  AM ,,5/6/2017 10:24:31  PM ,,U
7889289,rough,36651350,F,F,T,T,-0.726918995,195.4519958,156.6289978,2,2,38.86149979,15.52680016,0,F,,F,T,F,23.37829971,863419-1-2,6/5/2017 5:24:09  AM ,,6/6/2017 5:25:38  AM ,,U
8781424,rough,40787578,F,F,T,,0.030479301,343.178009,129.8760071,1,2,221.9369965,16.81170082,0,F,,F,T,F,31.06259918,970213-9-1,7/11/2017 5:44:14  AM ,,7/12/2017 5:40:46  AM ,,U
7627935,sand,35619190,F,F,T,,-0.251937002,257.1279907,44.03079987,1,4,215.1300049,11.12829971,0,F,,F,T,F,19.08460045,832562-6-1,5/27/2017 8:03:11  AM ,,5/29/2017 10:28:07  AM ,,U
6351609,rough,29844852,F,T,F,,-0.049237501,370.0209961,162.7720032,1,2,209.4299927,7.710539818,0,F,T,F,F,T,18.64570045,673754-13-1,3/11/2017 6:03:14  AM ,,3/12/2017 5:34:23  AM ,,U
9131419,rough,42340721,F,F,T,,-0.030861,334.6440125,140.348999,1,2,235.1040039,5.653729916,0,F,,F,T,F,31.99889946,1008177-6-1,7/25/2017 6:00:26  AM ,,7/26/2017 5:48:04  AM ,,U
9639119,rough,44473802,F,T,F,,-0.368216991,384.8210144,210.3789978,1,2,176.7830048,21.80680084,0,F,T,F,F,T,40.73389816,1063490-11-1,8/14/2017 5:20:21  AM ,,8/20/2017 10:57:33  AM ,,U
9548825,fairway,44108841,T,F,F,T,0.0643785,290.2349854,147.4680023,2,5,145.3509979,13.83510017,0,F,,F,F,T,4.227210045,1052492-5-2,8/11/2017 5:18:31  AM ,,8/20/2017 10:57:33  AM ,,U
7863790,rough,36734964,F,T,F,,-0.0999038,514.3380127,282.5109863,1,2,233.6210022,15.95390034,0,F,T,F,F,T,29.62879944,864892-5-1,6/5/2017 5:24:09  AM ,,6/6/2017 5:25:38  AM ,,U
9394992,rough,43499577,F,T,F,,-0.296620995,352.0350037,191.6089935,1,2,166.5059967,44.58869934,0,F,T,F,F,T,58.28779984,1034610-6-1,8/5/2017 5:21:04  AM ,,8/20/2017 10:57:33  AM ,,U
7443025,rough,34714356,F,F,T,,-0.361146003,505.2529907,339.3559875,1,2,192.871994,26.24500084,0,F,,F,T,F,43.04769897,806106-5-1,5/18/2017 9:04:57  AM ,,5/19/2017 8:14:14  AM ,,U
8273557,fairway,38422567,T,F,F,,0.150525004,334.5589905,118.7300034,1,5,220.9279938,7.868420124,0,F,,F,T,F,8.232460022,911416-11-1,6/22/2017 5:30:51  AM ,,6/23/2017 7:29:20  AM ,,U
11232853,rough,51602261,F,F,T,,-0.358693004,393.7099915,213.326004,1,2,180.3869934,2.192080021,0,F,,F,T,F,18.01499939,1239078-11-1,11/5/2017 5:35:26  AM ,,11/6/2017 6:12:31  AM ,,U
9605278,rough,44364343,F,T,F,T,-0.566672981,269.9869995,209.8739929,2,2,64.90049744,5.900229931,0,F,,F,F,T,2.927639961,1058625-11-2,8/14/2017 5:20:21  AM ,,8/20/2017 10:57:33  AM ,,U
7380971,rough,34423592,F,T,F,,-0.197426006,494.8760071,283.3429871,1,2,211.8930054,20.11490059,0,F,T,F,F,T,28.85689926,798943-5-1,5/15/2017 6:14:14  AM ,,5/16/2017 5:21:51  AM ,,U
7377435,rough,34495800,F,T,F,,-0.121344998,387.256012,180.625,1,2,220.1699982,29.00419998,0,F,,F,F,T,46.25529861,798943-1-1,5/15/2017 6:14:14  AM ,,5/16/2017 5:21:51  AM ,,U
10488115,rough,48342610,F,F,T,,-0.074214198,412.7980042,191.1889954,1,2,223.2369995,4.088990211,0,F,T,F,T,F,24.1147995,1158454-14-1,9/21/2017 7:57:53  AM ,,9/22/2017 6:59:50  AM ,,U
6841226,rough,31992123,F,F,T,,-0.264506996,368.5599976,195.4120026,1,2,186.2890015,18.47789955,0,F,T,F,T,F,29.98570061,736700-18-1,4/16/2017 3:38:32  AM ,,4/17/2017 3:42:04  AM ,,U
7380971,rough,34445580,F,T,F,T,-0.175275996,283.3429871,169.3179932,2,2,157.7460022,4.979829788,0,F,,F,F,T,17.99650002,798943-5-2,5/15/2017 6:14:14  AM ,,5/16/2017 5:21:51  AM ,,U
9753300,rough,45105898,F,F,T,T,-0.637480974,180.348999,100.8700027,2,2,79.56109619,5.660170078,0,F,,F,T,F,10.77960014,1078476-11-2,8/20/2017 10:57:33  AM ,,8/21/2017 5:37:16  AM ,,U
10450612,rough,48100039,F,F,T,,-0.077068597,390.0209961,176.6210022,1,2,218.9499969,3.764760017,0,F,,F,T,F,20.99889946,1153335-11-1,9/18/2017 6:43:25  AM ,,9/20/2017 5:49:18  AM ,,U
7863790,rough,36712945,F,T,F,T,-0.642238021,282.5109863,241.1380005,2,2,41.40330124,27.71080017,0,F,,F,F,T,42.94530106,864892-5-2,6/5/2017 5:24:09  AM ,,6/6/2017 5:25:38  AM ,,U
9387411,rough,43467104,F,T,F,,0.00311509,322.4660034,116.2490005,1,2,207.8000031,2.061559916,0,F,,F,F,T,17.4864006,1035147-9-1,8/5/2017 5:21:04  AM ,,8/20/2017 10:57:33  AM ,,U
8258813,rough,38404004,F,F,T,,-0.107888997,447.6090088,227.1620026,1,2,222.4199982,10.62199974,0,F,,F,T,F,25.94260025,911416-3-1,6/22/2017 5:30:51  AM ,,6/23/2017 7:29:20  AM ,,U
8180053,rough,37978143,F,T,F,,-0.111321002,307.4580078,134.1269989,1,2,174.3430023,13.96679974,0,F,,F,F,T,27.66489983,899084-16-1,6/18/2017 9:26:09  AM ,,6/19/2017 10:10:43  AM ,,U
12118282,fairway,55618822,T,F,F,,0.105267003,288.5440063,66.70269775,1,5,228.2100067,3.577209949,0,F,,F,F,T,5.143760204,1343944-11-1,2/9/2018 6:34:56  AM ,,2/10/2018 3:47:54  AM ,,U
6830759,rough,32057977,F,F,T,,-0.042815901,332.855011,137.8419952,1,2,199.095993,2.838639975,0,F,,F,T,F,17.05069923,736700-8-1,4/16/2017 3:38:32  AM ,,4/17/2017 3:42:04  AM ,,U
9027909,sand,41854445,F,T,F,,-0.293051004,320.2049866,131.8470001,1,4,203.276001,4.972020149,0,F,,F,F,T,22.9116993,998109-10-1,7/22/2017 5:47:24  AM ,,7/23/2017 5:49:35  AM ,,U
7437756,rough,34722559,F,T,F,,0.00623018,317.8110046,107.4160004,1,2,232.8430023,15.27620029,0,F,,F,F,T,34.23519897,806106-10-1,5/18/2017 9:04:57  AM ,,5/19/2017 8:14:14  AM ,,U
9445219,rough,43852352,F,F,T,,0.0155754,393.0239868,164.072998,1,2,232.1580048,8.181189537,0,F,,F,T,F,25.46050072,1041110-1-1,8/7/2017 5:27:28  AM ,,8/20/2017 10:57:33  AM ,,U
10885796,rough,50096496,F,F,T,,-1.176890016,85.86759949,94.63580322,1,2,30.91080093,29.5814991,0,F,,F,T,F,43.94380188,1202412-9-1,10/13/2017 7:44:56  AM ,,10/15/2017 10:55:08  AM ,,U
7498421,fairway,34998370,T,F,F,T,-0.720570028,137.3990021,87.89749908,2,5,52.58190155,2.267240047,0,F,,F,F,T,10.18700027,812942-18-2,5/21/2017 6:24:49  AM ,,5/22/2017 7:11:40  AM ,,U
9394932,rough,43478291,F,F,T,,0.021805599,387.0549927,154.3300018,1,2,238.9929962,4.641250134,0,F,,F,T,F,16.07049942,1034610-11-1,8/5/2017 5:21:04  AM ,,8/20/2017 10:57:33  AM ,,U
9552365,sand,44175834,F,F,T,,-0.670286,436.2659912,255.0240021,1,4,222.8500061,13.9552002,0,F,,F,T,F,29.62849998,1052492-17-1,8/11/2017 5:18:31  AM ,,8/20/2017 10:57:33  AM ,,U
10218142,sand,47146085,F,F,T,,-0.298305988,315.348999,104.625,1,4,211.3860016,17.05780029,0,F,,F,T,F,24.48390007,1128684-17-1,9/8/2017 7:24:56  AM ,,9/9/2017 5:33:59  AM ,,U
9932512,rough,45970717,F,T,F,,-0.040913001,430.9509888,198.7969971,1,2,237.2100067,9.833080292,0,F,T,F,F,T,34.3022995,1096674-13-1,8/27/2017 5:30:45  AM ,,8/28/2017 5:39:26  AM ,,U
7124378,rough,33352797,F,F,T,,-0.208020002,301.3580017,145.6179962,1,2,163.9609985,9.467049599,0,F,,F,T,F,20.90889931,768610-16-1,5/1/2017 3:38:01  AM ,,5/2/2017 3:32:19  AM ,,U
7193638,fairway,33580624,T,F,F,T,-0.206468001,210.9900055,69.59790039,2,5,142.1150055,3.999819994,0,F,,F,T,F,4.788710117,775996-4-2,5/5/2017 7:23:15  AM ,,5/6/2017 10:24:31  PM ,,U
7985715,rough,37261338,F,F,T,,-0.169588998,503.3269958,292.29599,1,2,213.427002,13.45339966,0,F,,F,T,F,24.86240005,880684-9-1,6/11/2017 7:13:32  AM ,,6/12/2017 5:24:08  AM ,,U
10488115,fairway,48318533,T,F,F,T,-0.386294991,191.1889954,72.2036972,2,5,119.512001,1.945600033,0,F,,F,F,T,7.044079781,1158454-14-2,9/21/2017 7:57:53  AM ,,9/22/2017 6:59:50  AM ,,U
7431768,rough,34712911,F,F,T,T,-0.54994601,180.6909943,71.28160095,2,2,111.4240036,3.347990036,0,F,,F,T,F,9.758890152,806110-11-2,5/18/2017 9:04:57  AM ,,5/19/2017 8:14:14  AM ,,U
10485738,sand,48365261,F,F,T,,-0.150331005,371.5020142,108.1139984,1,4,264.4200134,1.699489951,0,F,,F,T,F,17.89299965,1158454-2-1,9/21/2017 7:57:53  AM ,,9/22/2017 6:59:50  AM ,,U
9739126,rough,45010555,F,F,T,,-0.00645405,343.5249939,137.7599945,1,2,211.4889984,0.754097998,0,F,,F,T,F,18.45149994,1073926-11-1,8/20/2017 10:57:33  AM ,,8/21/2017 5:37:16  AM ,,U
10890069,rough,50115891,F,F,T,,-0.027055001,321.9570007,123.1279984,1,2,199.147995,7.762700081,0,F,,F,T,F,21.80730057,1202412-17-1,10/13/2017 7:44:56  AM ,,10/15/2017 10:55:08  AM ,,U
8972370,rough,41615568,F,F,T,,-0.089054301,318.2579956,137.3820038,1,2,213.9750061,13.95049953,0,F,,F,T,F,31.48819923,990631-17-1,7/19/2017 5:48:55  AM ,,7/20/2017 7:11:23  AM ,,U
10945843,rough,50369284,F,T,F,T,-0.853464007,140.4179993,108.5770035,2,2,33.36579895,27.59539986,0,F,,F,F,T,43.42440033,1208992-1-2,10/16/2017 6:31:08  AM ,,10/17/2017 5:50:15  AM ,,U
9850983,rough,45476192,F,F,T,,-0.176605001,284.243988,127.2689972,1,2,189.0910034,11.51220036,0,F,,F,T,F,25.4416008,1086887-14-1,8/23/2017 5:27:57  AM ,,8/24/2017 5:35:19  AM ,,U
7136851,rough,33328072,F,T,F,,-0.351514995,496.0400085,323.1239929,1,2,173.7259979,10.15719986,0,F,T,F,F,T,22.67180061,768610-5-1,5/1/2017 3:38:01  AM ,,5/2/2017 3:32:19  AM ,,U
9015838,rough,41817290,F,F,T,,-0.0780074,300.1019897,110.1539993,1,2,207.9660034,20.45249939,0,F,,F,T,F,35.66030121,995395-16-1,7/21/2017 7:59:46  AM ,,7/22/2017 5:47:24  AM ,,U
10478542,rough,48324410,F,F,T,,-0.0133205,318.5679932,114.0839996,1,2,210.6300049,4.722300053,0,F,,F,T,F,22.47159958,1158454-9-1,9/21/2017 7:57:53  AM ,,9/22/2017 6:59:50  AM ,,U
7858334,rough,36707329,F,F,T,,0.077774897,425.2319946,178.0559998,1,2,249.5570068,9.38146019,0,F,,F,T,F,21.97360039,864892-4-1,6/5/2017 5:24:09  AM ,,6/6/2017 5:25:38  AM ,,U
10324570,rough,47645245,F,T,F,,0.102087997,360.0159912,118.6750031,1,2,243.4170074,10.53759956,0,F,,F,F,T,26.22660065,1141003-9-1,9/13/2017 10:16:29  AM ,,9/14/2017 6:37:51  AM ,,U
8478908,rough,39467706,F,T,F,,-0.483640999,391.019989,231.7769928,1,2,161.9750061,24.12560081,0,F,T,F,F,T,35.05569839,937718-14-1,7/1/2017 5:46:53  AM ,,7/2/2017 5:33:03  AM ,,U
10941690,rough,50419787,F,T,F,,-0.079922996,431.1640015,201.147995,1,2,241.2369995,20.09799957,0,F,T,F,F,T,39.26350021,1208992-4-1,10/16/2017 6:31:08  AM ,,10/17/2017 5:50:15  AM ,,U
8123063,rough,37784211,F,F,T,,0.243426993,346.5769958,61.23960114,1,2,285.3859863,15.0024004,0,F,,F,T,F,24.01250076,893889-8-1,6/16/2017 7:59:06  AM ,,6/17/2017 10:59:49  AM ,,U
8860024,fairway,41105552,T,F,F,T,-0.653062999,366.7260132,308.9219971,2,5,57.82860184,5.218520164,0,F,,F,F,T,15.64490032,977483-14-2,7/15/2017 5:35:11  AM ,,7/16/2017 5:35:09  AM ,,U
